GeneID,CTRLH1,CTRLH2,CTRLN1,CTRLN2
ENSG00000239153,0,0,0,0
ENSG00000239168,0,0,0,0
ENSG00000239169,0,0,0,0
ENSG00000239175,0,0,0,0
ENSG00000239180,0,0,0,0
ENSG00000239182,0,0,0,0
ENSG00000239183,0,0,0,0
ENSG00000239184,0,0,0,0
ENSG00000239185,0,0,0,0
ENSG00000239189,0,0,0,0
ENSG00000239190,0,0,0,0
ENSG00000239194,0,0,0,0
ENSG00000239195,0,0,0,0
ENSG00000239197,0,0,0,0
ENSG00000239198,0,0,0,0
ENSG00000239199,0,0,0,0
ENSG00000239200,0,0,0,0
ENSG00000239201,0,0,0,0
ENSG00000239202,0,0,0,0
ENSG00000239203,0,0,0,0
ENSG00000239205,0,0,0,0
ENSG00000239207,0,0,0,0
ENSG00000239210,0,0,0,0
ENSG00000239211,0,0,0,0
ENSG00000239212,0,0,0,0
ENSG00000239213,80,71,170,184
ENSG00000239215,0,0,0,0
ENSG00000239216,0,0,0,0
ENSG00000239218,1,0,3,4
ENSG00000239219,0,0,0,0
ENSG00000239221,0,0,0,0
ENSG00000239223,0,0,0,1
ENSG00000239224,0,0,0,1
ENSG00000239225,0,0,0,0
ENSG00000239226,0,0,0,0
ENSG00000239227,2,1,1,2
ENSG00000239228,0,0,0,0
ENSG00000239238,0,0,0,0
ENSG00000239246,3,8,7,7
ENSG00000239247,0,1,0,0
ENSG00000239249,0,0,0,0
ENSG00000239250,0,0,0,0
ENSG00000239253,0,0,0,0
ENSG00000239254,0,0,0,0
ENSG00000239255,0,0,0,0
ENSG00000239256,0,0,0,0
ENSG00000239257,0,0,0,0
ENSG00000239261,0,0,0,0
ENSG00000239263,0,0,0,0
ENSG00000239264,183,189,286,285
ENSG00000239265,1,0,3,5
ENSG00000239268,0,0,0,0
ENSG00000239269,2,0,0,0
ENSG00000239272,1,4,2,2
ENSG00000239279,0,0,0,0
ENSG00000239280,1,0,0,1
ENSG00000239281,0,0,0,0
ENSG00000239282,1,1,12,5
ENSG00000239288,0,0,2,0
ENSG00000239291,3,2,0,0
ENSG00000239293,0,0,0,0
ENSG00000239300,0,0,6,0
ENSG00000239304,0,0,0,0
ENSG00000239305,411,482,700,626
ENSG00000239306,1526,1691,2699,2444
ENSG00000239311,0,0,1,0
ENSG00000239314,0,0,0,0
ENSG00000239315,0,0,0,0
ENSG00000239316,0,0,0,0
ENSG00000239317,0,0,0,0
ENSG00000239319,0,0,0,0
ENSG00000239320,0,0,0,0
ENSG00000239322,1,1,0,1
ENSG00000239323,0,0,0,0
ENSG00000239327,0,0,0,0
ENSG00000239332,5,3,7,4
ENSG00000239333,0,0,0,0
ENSG00000239335,68,87,42,54
ENSG00000239344,0,0,0,2
ENSG00000239345,1,1,3,3
ENSG00000239350,0,0,0,0
ENSG00000239351,1,0,0,0
ENSG00000239354,0,0,0,0
ENSG00000239356,0,0,0,0
ENSG00000239365,0,0,0,3
ENSG00000239367,0,0,0,0
ENSG00000239374,2,3,1,1
ENSG00000239377,0,0,0,0
ENSG00000239381,0,0,0,0
ENSG00000239382,38,31,63,53
ENSG00000239383,0,0,0,0
ENSG00000239388,4,5,4,3
ENSG00000239389,143,178,110,95
ENSG00000239390,0,0,0,0
ENSG00000239392,0,0,0,1
ENSG00000239393,0,0,0,0
ENSG00000239395,0,0,0,0
ENSG00000239396,0,0,0,0
ENSG00000239397,0,0,0,0
ENSG00000239398,0,0,0,0
ENSG00000239402,0,0,0,0
ENSG00000239405,0,0,0,1
ENSG00000239407,4,4,9,8
ENSG00000239408,0,0,0,0
ENSG00000239412,0,0,0,0
ENSG00000239413,0,0,0,0
ENSG00000239415,0,6,8,8
ENSG00000239419,6,8,1,2
ENSG00000239426,0,0,0,0
ENSG00000239428,0,0,0,0
ENSG00000239432,0,0,0,0
ENSG00000239435,0,0,0,0
ENSG00000239437,0,0,0,0
ENSG00000239438,0,0,0,0
ENSG00000239439,0,0,0,0
ENSG00000239440,0,0,0,0
ENSG00000239443,1,0,1,0
ENSG00000239445,2,0,0,0
ENSG00000239446,0,0,0,0
ENSG00000239453,1,0,0,0
ENSG00000239454,0,0,0,0
ENSG00000239455,0,0,1,1
ENSG00000239462,3,0,0,1
ENSG00000239464,0,0,0,0
ENSG00000239465,0,2,0,0
ENSG00000239466,0,0,0,0
ENSG00000239467,44,49,44,49
ENSG00000239468,0,1,2,0
ENSG00000239470,0,1,0,0
ENSG00000239471,0,0,0,0
ENSG00000239472,0,0,0,0
ENSG00000239473,0,1,0,0
ENSG00000239474,0,0,0,0
ENSG00000239480,1,1,0,2
ENSG00000239481,0,0,0,0
ENSG00000239482,0,0,0,0
ENSG00000239483,0,0,0,0
ENSG00000239486,0,0,0,0
ENSG00000239490,0,0,0,0
ENSG00000239494,0,1,1,0
ENSG00000239498,1,1,1,0
ENSG00000239503,0,0,0,0
ENSG00000239504,0,0,0,0
ENSG00000239508,0,0,0,0
ENSG00000239510,0,1,2,0
ENSG00000239511,0,0,0,0
ENSG00000239513,0,0,0,0
ENSG00000239516,0,0,0,0
ENSG00000239517,0,1,0,0
ENSG00000239519,0,0,0,0
ENSG00000239521,115,99,433,418
ENSG00000239523,34,53,144,142
ENSG00000239524,0,0,0,0
ENSG00000239525,0,0,0,0
ENSG00000239527,0,0,0,0
ENSG00000239528,0,0,0,0
ENSG00000239532,1,0,0,1
ENSG00000239533,0,0,0,0
ENSG00000239539,0,0,0,0
ENSG00000239542,0,0,0,0
ENSG00000239544,0,0,1,0
ENSG00000239545,0,0,0,0
ENSG00000239547,0,0,0,0
ENSG00000239552,0,1,1,0
ENSG00000239553,1,0,0,0
ENSG00000239555,0,0,0,0
ENSG00000239556,11,7,5,2
ENSG00000239557,0,3,1,3
ENSG00000239559,189,215,129,177
ENSG00000239560,0,0,0,0
ENSG00000239568,0,0,0,0
ENSG00000239569,88,110,168,128
ENSG00000239570,0,0,2,1
ENSG00000239571,0,0,0,0
ENSG00000239572,0,0,0,0
ENSG00000239576,0,0,0,0
ENSG00000239577,0,0,0,1
ENSG00000239579,0,0,0,0
ENSG00000239580,0,0,0,0
ENSG00000239586,0,0,0,0
ENSG00000239589,0,0,0,0
ENSG00000239590,0,2,0,1
ENSG00000239593,0,0,0,0
ENSG00000239595,0,0,0,0
ENSG00000239600,0,0,0,0
ENSG00000239602,1,0,0,0
ENSG00000239605,0,0,1,0
ENSG00000239607,0,0,0,0
ENSG00000239608,0,0,0,0
ENSG00000239614,0,0,0,0
ENSG00000239615,0,0,0,0
ENSG00000239617,2,2,1,1
ENSG00000239620,3,1,1,1
ENSG00000239622,0,0,0,0
ENSG00000239625,0,0,0,0
ENSG00000239626,0,0,0,0
ENSG00000239627,0,0,0,0
ENSG00000239628,0,0,1,0
ENSG00000239632,0,0,0,0
ENSG00000239636,1,2,4,3
ENSG00000239640,0,0,0,0
ENSG00000239641,0,0,0,0
ENSG00000239642,0,0,0,0
ENSG00000239648,0,0,0,0
ENSG00000239649,0,0,0,0
ENSG00000239650,0,1,0,1
ENSG00000239653,72,81,21,13
ENSG00000239659,0,0,0,0
ENSG00000239661,0,0,0,0
ENSG00000239665,76,70,36,44
ENSG00000239670,0,0,0,0
ENSG00000239671,0,0,0,0
ENSG00000239672,1711,1976,2333,2173
ENSG00000239674,0,0,0,0
ENSG00000239677,0,0,0,0
ENSG00000239679,1,0,0,0
ENSG00000239683,0,0,0,0
ENSG00000239684,0,0,0,0
ENSG00000239686,0,0,0,0
ENSG00000239689,0,0,0,0
ENSG00000239690,0,0,0,0
ENSG00000239694,0,0,0,0
ENSG00000239696,0,0,0,0
ENSG00000239697,0,0,0,0
ENSG00000239699,0,0,0,0
ENSG00000239701,0,0,0,0
ENSG00000239702,0,0,0,0
ENSG00000239703,0,0,0,0
ENSG00000239704,4,2,2,3
ENSG00000239705,0,0,1,1
ENSG00000239706,0,0,0,0
ENSG00000239708,0,0,0,0
ENSG00000239710,0,0,0,0
ENSG00000239713,0,0,0,0
ENSG00000239715,0,0,0,0
ENSG00000239716,0,0,0,0
ENSG00000239718,1,2,1,4
ENSG00000239719,7,7,7,8
ENSG00000239722,0,0,0,0
ENSG00000239726,0,1,2,4
ENSG00000239731,1,0,0,0
ENSG00000239732,1,0,0,0
ENSG00000239736,0,0,0,0
ENSG00000239739,0,0,0,0
ENSG00000239742,0,0,0,0
ENSG00000239744,0,0,0,0
ENSG00000239745,0,0,0,0
ENSG00000239748,0,0,0,0
ENSG00000239763,2,5,6,8
ENSG00000239767,0,0,2,0
ENSG00000239774,1,3,5,1
ENSG00000239775,0,0,0,0
ENSG00000239779,170,186,215,177
ENSG00000239780,0,0,0,0
ENSG00000239783,0,0,0,0
ENSG00000239789,38,46,173,194
ENSG00000239791,9,14,29,34
ENSG00000239792,0,0,0,0
ENSG00000239793,0,0,0,0
ENSG00000239794,0,0,0,0
ENSG00000239797,0,0,0,0
ENSG00000239799,0,0,0,0
ENSG00000239801,0,1,1,0
ENSG00000239804,0,0,0,0
ENSG00000239805,0,0,0,0
ENSG00000239808,0,0,0,1
ENSG00000239809,0,0,0,0
ENSG00000239810,0,0,0,0
ENSG00000239819,0,0,0,0
ENSG00000239820,0,0,0,0
ENSG00000239821,0,0,0,1
ENSG00000239822,0,0,1,0
ENSG00000239823,0,0,0,0
ENSG00000239825,0,0,0,0
ENSG00000239827,10,22,19,12
ENSG00000239828,0,0,1,0
ENSG00000239829,0,0,0,0
ENSG00000239830,0,1,1,1
ENSG00000239831,2,1,0,2
ENSG00000239835,0,0,0,0
ENSG00000239839,0,0,0,0
ENSG00000239840,0,0,0,0
ENSG00000239855,0,0,0,0
ENSG00000239856,0,0,0,0
ENSG00000239857,80,110,185,142
ENSG00000239861,0,0,0,0
ENSG00000239862,0,0,0,0
ENSG00000239868,0,1,0,0
ENSG00000239870,0,0,0,0
ENSG00000239872,0,0,0,0
ENSG00000239873,0,0,0,0
ENSG00000239877,0,0,0,0
ENSG00000239880,0,0,1,0
ENSG00000239881,0,1,2,1
ENSG00000239883,53,76,68,80
ENSG00000239884,2,3,2,3
ENSG00000239886,0,0,0,0
ENSG00000239887,250,282,403,394
ENSG00000239888,0,0,0,0
ENSG00000239893,0,0,0,0
ENSG00000239899,8,15,16,12
ENSG00000239900,88,103,125,172
ENSG00000239906,0,0,0,0
ENSG00000239908,2,2,1,1
ENSG00000239910,0,0,0,0
ENSG00000239911,11,7,41,26
ENSG00000239912,3,2,3,2
ENSG00000239917,0,0,0,0
ENSG00000239919,0,0,0,0
ENSG00000239920,1,0,1,0
ENSG00000239921,0,0,0,0
ENSG00000239922,0,0,0,1
ENSG00000239923,0,0,0,0
ENSG00000239924,0,0,0,0
ENSG00000239926,0,0,0,0
ENSG00000239930,0,0,0,0
ENSG00000239932,2,0,1,0
ENSG00000239939,0,0,0,0
ENSG00000239941,0,0,0,0
ENSG00000239942,0,0,0,0
ENSG00000239944,0,0,0,0
ENSG00000239945,0,0,0,0
ENSG00000239946,0,0,0,0
ENSG00000239948,1,0,0,2
ENSG00000239951,0,0,0,0
ENSG00000239953,0,0,0,0
ENSG00000239958,0,0,0,0
ENSG00000239959,1,0,0,3
ENSG00000239961,0,0,0,0
ENSG00000239964,0,0,0,0
ENSG00000239967,0,0,0,0
ENSG00000239969,8,12,26,3
ENSG00000239975,0,0,0,0
ENSG00000239978,0,0,0,0
ENSG00000239981,0,0,0,0
ENSG00000239983,0,0,0,0
ENSG00000239984,0,0,0,0
ENSG00000239985,0,0,0,0
ENSG00000239986,0,0,0,0
ENSG00000239988,0,0,0,0
ENSG00000239989,0,0,0,0
ENSG00000239991,0,0,0,0
ENSG00000239992,0,0,0,0
ENSG00000239994,0,0,0,0
ENSG00000239995,0,0,0,0
ENSG00000239997,0,0,0,0
ENSG00000239998,0,0,0,0
ENSG00000240002,0,0,0,0
ENSG00000240003,0,0,3,1
ENSG00000240005,0,2,1,0
ENSG00000240006,0,0,1,1
ENSG00000240012,0,0,0,0
ENSG00000240014,0,0,0,0
ENSG00000240015,1,0,1,0
ENSG00000240021,0,0,0,0
ENSG00000240023,2,1,0,0
ENSG00000240024,79,74,52,58
ENSG00000240027,0,0,0,0
ENSG00000240031,0,0,0,0
ENSG00000240032,7,1,5,1
ENSG00000240033,0,0,0,0
ENSG00000240034,0,0,0,0
ENSG00000240036,15,19,17,17
ENSG00000240038,0,2,0,2
ENSG00000240040,0,0,0,0
ENSG00000240041,0,0,0,0
ENSG00000240043,0,0,1,1
ENSG00000240045,0,0,0,0
ENSG00000240047,0,0,0,0
ENSG00000240048,1,6,0,2
ENSG00000240051,0,0,0,0
ENSG00000240052,0,0,0,0
ENSG00000240053,24,26,19,22
ENSG00000240056,0,0,0,0
ENSG00000240057,9,11,3,3
ENSG00000240058,0,0,0,0
ENSG00000240063,1,0,0,1
ENSG00000240065,67,98,140,128
ENSG00000240068,0,0,0,0
ENSG00000240069,0,0,0,0
ENSG00000240074,0,0,0,0
ENSG00000240083,0,0,0,0
ENSG00000240084,0,0,0,0
ENSG00000240086,14,24,41,45
ENSG00000240087,12,12,9,13
ENSG00000240089,0,0,0,0
ENSG00000240093,0,0,0,0
ENSG00000240095,0,0,1,0
ENSG00000240096,0,0,0,0
ENSG00000240097,0,0,0,0
ENSG00000240098,0,0,0,1
ENSG00000240100,1,0,1,0
ENSG00000240103,0,0,0,0
ENSG00000240106,2,4,1,1
ENSG00000240107,0,0,0,0
ENSG00000240108,0,0,0,0
ENSG00000240116,0,0,0,0
ENSG00000240121,0,0,0,0
ENSG00000240122,0,0,1,0
ENSG00000240125,0,0,1,0
ENSG00000240128,0,0,0,0
ENSG00000240131,0,0,0,0
ENSG00000240132,0,0,1,2
ENSG00000240135,0,0,0,0
ENSG00000240137,20,34,66,71
ENSG00000240138,0,0,0,0
ENSG00000240143,0,0,0,0
ENSG00000240151,0,0,0,0
ENSG00000240152,0,0,0,0
ENSG00000240156,0,0,0,0
ENSG00000240159,0,0,0,0
ENSG00000240160,0,0,0,0
ENSG00000240163,0,0,0,0
ENSG00000240167,0,0,0,0
ENSG00000240173,0,0,0,0
ENSG00000240174,0,0,0,0
ENSG00000240175,0,0,0,0
ENSG00000240179,0,0,0,0
ENSG00000240180,0,0,0,0
ENSG00000240183,0,0,0,0
ENSG00000240184,133,174,319,313
ENSG00000240186,0,0,0,0
ENSG00000240189,0,0,0,0
ENSG00000240194,0,0,0,0
ENSG00000240197,0,0,0,0
ENSG00000240198,0,0,0,0
ENSG00000240199,0,0,0,0
ENSG00000240201,0,0,0,0
ENSG00000240202,0,0,0,0
ENSG00000240203,0,0,0,0
ENSG00000240204,57,69,132,114
ENSG00000240205,0,0,0,0
ENSG00000240207,6,5,11,14
ENSG00000240210,1,0,0,0
ENSG00000240211,5,5,8,13
ENSG00000240215,0,0,0,0
ENSG00000240216,8,7,35,18
ENSG00000240219,4,3,2,4
ENSG00000240224,0,0,0,0
ENSG00000240225,0,0,0,0
ENSG00000240230,263,346,362,332
ENSG00000240231,1,1,1,1
ENSG00000240233,0,0,0,0
ENSG00000240235,0,0,0,0
ENSG00000240236,0,0,0,0
ENSG00000240237,0,0,0,0
ENSG00000240238,1,0,0,0
ENSG00000240240,0,0,0,0
ENSG00000240241,0,0,0,0
ENSG00000240244,0,0,0,0
ENSG00000240246,0,0,0,0
ENSG00000240247,0,0,0,0
ENSG00000240250,0,0,0,0
ENSG00000240253,1,2,1,1
ENSG00000240254,3,4,0,1
ENSG00000240255,0,0,0,0
ENSG00000240265,1,0,0,1
ENSG00000240268,0,0,0,0
ENSG00000240270,3,2,0,0
ENSG00000240271,0,1,0,0
ENSG00000240280,0,0,0,0
ENSG00000240281,0,0,0,0
ENSG00000240286,0,0,0,0
ENSG00000240288,12,14,7,11
ENSG00000240291,1,7,4,5
ENSG00000240294,0,0,0,0
ENSG00000240296,0,0,0,0
ENSG00000240298,0,0,0,0
ENSG00000240299,0,0,0,0
ENSG00000240302,0,0,0,0
ENSG00000240303,17,21,27,23
ENSG00000240305,0,0,0,0
ENSG00000240306,0,0,0,0
ENSG00000240309,0,0,0,0
ENSG00000240311,0,0,0,0
ENSG00000240317,0,0,0,0
ENSG00000240320,0,0,0,0
ENSG00000240322,2,2,3,0
ENSG00000240327,0,0,0,0
ENSG00000240328,0,0,0,0
ENSG00000240338,0,0,0,0
ENSG00000240342,5733,6806,6836,6169
ENSG00000240344,441,508,522,476
ENSG00000240347,0,0,0,0
ENSG00000240350,0,0,0,0
ENSG00000240354,0,0,0,0
ENSG00000240355,0,0,0,0
ENSG00000240356,78,92,72,78
ENSG00000240359,0,0,0,0
ENSG00000240361,0,0,0,0
ENSG00000240364,0,0,0,0
ENSG00000240366,0,0,0,1
ENSG00000240370,14,16,39,29
ENSG00000240371,1,1,4,5
ENSG00000240373,0,0,0,0
ENSG00000240374,0,0,0,0
ENSG00000240375,0,0,0,0
ENSG00000240376,22,43,33,33
ENSG00000240382,0,0,0,0
ENSG00000240385,0,1,0,0
ENSG00000240386,0,0,0,0
ENSG00000240388,0,0,0,0
ENSG00000240392,0,0,0,1
ENSG00000240393,0,0,0,0
ENSG00000240395,3,4,3,5
ENSG00000240399,0,3,2,2
ENSG00000240401,2,2,2,4
ENSG00000240403,0,0,0,0
ENSG00000240404,0,0,0,0
ENSG00000240405,0,0,0,0
ENSG00000240409,0,0,0,0
ENSG00000240411,1,0,0,0
ENSG00000240412,0,0,0,0
ENSG00000240416,0,0,0,0
ENSG00000240418,0,0,0,0
ENSG00000240419,0,0,0,0
ENSG00000240423,4,9,19,22
ENSG00000240424,1,0,0,0
ENSG00000240426,0,0,0,0
ENSG00000240427,0,0,0,0
ENSG00000240429,27,46,40,43
ENSG00000240432,0,0,0,0
ENSG00000240435,0,0,0,0
ENSG00000240436,1,0,0,0
ENSG00000240438,0,0,0,0
ENSG00000240439,0,0,0,0
ENSG00000240440,0,1,0,0
ENSG00000240441,0,0,1,0
ENSG00000240443,0,0,0,0
ENSG00000240445,286,307,187,176
ENSG00000240449,9,12,24,13
ENSG00000240450,0,0,0,0
ENSG00000240452,0,0,0,2
ENSG00000240454,0,0,0,0
ENSG00000240457,0,0,1,0
ENSG00000240458,0,0,0,0
ENSG00000240459,0,0,0,0
ENSG00000240463,14,7,3,15
ENSG00000240470,0,0,0,0
ENSG00000240471,0,1,0,1
ENSG00000240474,0,0,0,0
ENSG00000240476,0,0,0,0
ENSG00000240477,0,0,2,0
ENSG00000240478,0,0,0,0
ENSG00000240480,0,0,0,0
ENSG00000240481,0,0,0,0
ENSG00000240484,0,0,0,0
ENSG00000240486,0,0,0,0
ENSG00000240487,0,0,0,0
ENSG00000240489,157,211,205,207
ENSG00000240490,0,0,0,0
ENSG00000240494,1,0,0,0
ENSG00000240497,4,0,0,1
ENSG00000240498,48,57,56,80
ENSG00000240499,1,0,0,0
ENSG00000240502,0,0,0,0
ENSG00000240505,0,1,0,0
ENSG00000240509,5,3,5,3
ENSG00000240511,0,0,0,0
ENSG00000240513,0,0,0,0
ENSG00000240518,0,0,0,0
ENSG00000240519,0,0,0,0
ENSG00000240520,0,0,0,0
ENSG00000240521,0,0,0,0
ENSG00000240522,0,1,0,0
ENSG00000240527,0,0,0,0
ENSG00000240531,0,0,0,0
ENSG00000240533,0,0,0,0
ENSG00000240534,0,0,0,0
ENSG00000240535,0,0,0,0
ENSG00000240540,1,0,0,0
ENSG00000240541,1,1,1,2
ENSG00000240542,0,0,0,0
ENSG00000240545,0,0,0,0
ENSG00000240549,0,0,0,0
ENSG00000240553,0,0,0,0
ENSG00000240554,0,0,0,0
ENSG00000240562,1,0,0,0
ENSG00000240563,0,0,0,0
ENSG00000240566,0,0,0,0
ENSG00000240567,9,16,9,9
ENSG00000240568,0,0,0,0
ENSG00000240571,0,0,0,1
ENSG00000240572,0,0,0,0
ENSG00000240573,0,0,0,0
ENSG00000240577,0,1,0,0
ENSG00000240578,0,0,0,0
ENSG00000240579,0,0,0,0
ENSG00000240583,0,2,1,4
ENSG00000240584,0,0,0,0
ENSG00000240589,0,0,0,0
ENSG00000240590,0,0,0,0
ENSG00000240591,6,1,5,3
ENSG00000240596,0,0,2,0
ENSG00000240601,1,0,0,0
ENSG00000240602,0,0,0,0
ENSG00000240606,0,0,0,0
ENSG00000240611,0,0,0,0
ENSG00000240613,0,0,0,0
ENSG00000240616,6,10,2,6
ENSG00000240621,0,1,0,0
ENSG00000240622,0,0,0,0
ENSG00000240624,0,0,0,0
ENSG00000240625,0,0,0,0
ENSG00000240626,0,0,0,0
ENSG00000240627,0,0,0,0
ENSG00000240631,0,0,0,0
ENSG00000240632,0,0,0,1
ENSG00000240634,1,4,1,2
ENSG00000240637,0,0,0,0
ENSG00000240639,0,0,0,0
ENSG00000240641,0,0,0,0
ENSG00000240647,0,0,0,0
ENSG00000240651,0,0,0,0
ENSG00000240652,21,14,17,16
ENSG00000240654,1,0,1,0
ENSG00000240661,0,0,0,1
ENSG00000240663,0,0,0,0
ENSG00000240665,0,0,0,0
ENSG00000240666,0,0,0,2
ENSG00000240667,0,0,0,0
ENSG00000240668,1,3,5,5
ENSG00000240669,0,0,0,0
ENSG00000240671,0,0,0,0
ENSG00000240673,0,0,0,0
ENSG00000240674,0,3,0,0
ENSG00000240677,0,0,0,0
ENSG00000240680,0,0,0,0
ENSG00000240682,474,614,512,491
ENSG00000240687,0,0,0,1
ENSG00000240692,0,0,0,0
ENSG00000240694,12,4,5,11
ENSG00000240695,6,1,3,4
ENSG00000240698,0,0,0,0
ENSG00000240704,0,0,0,0
ENSG00000240707,2,5,1,4
ENSG00000240708,0,0,0,0
ENSG00000240710,0,0,1,0
ENSG00000240713,0,0,0,0
ENSG00000240718,0,0,0,1
ENSG00000240720,2,2,1,0
ENSG00000240721,0,0,0,0
ENSG00000240723,0,0,0,0
ENSG00000240724,0,0,0,0
ENSG00000240729,0,1,0,1
ENSG00000240731,32,31,16,8
ENSG00000240733,0,0,0,0
ENSG00000240738,0,0,0,0
ENSG00000240739,0,0,0,0
ENSG00000240747,0,0,0,0
ENSG00000240750,0,0,0,0
ENSG00000240751,0,0,0,0
ENSG00000240752,0,0,0,0
ENSG00000240755,0,0,0,0
ENSG00000240758,0,0,0,1
ENSG00000240759,0,0,0,1
ENSG00000240760,0,0,0,0
ENSG00000240761,0,0,0,0
ENSG00000240764,2,1,3,0
ENSG00000240766,0,0,0,0
ENSG00000240767,0,0,0,0
ENSG00000240770,0,1,0,0
ENSG00000240771,16,16,119,113
ENSG00000240772,0,0,0,0
ENSG00000240774,0,0,0,0
ENSG00000240775,0,0,0,0
ENSG00000240776,0,0,0,0
ENSG00000240777,0,0,0,0
ENSG00000240785,1,0,2,1
ENSG00000240787,0,1,0,0
ENSG00000240790,2,0,1,2
ENSG00000240791,0,0,0,0
ENSG00000240792,0,0,0,0
ENSG00000240793,0,0,0,0
ENSG00000240796,0,0,0,0
ENSG00000240801,0,0,0,0
ENSG00000240803,0,0,1,0
ENSG00000240804,0,0,0,0
ENSG00000240808,1,1,0,0
ENSG00000240809,1,2,1,4
ENSG00000240813,0,0,0,0
ENSG00000240821,0,0,0,0
ENSG00000240823,0,6,3,2
ENSG00000240824,0,0,0,0
ENSG00000240827,0,0,0,0
ENSG00000240828,0,0,1,0
ENSG00000240837,0,0,0,0
ENSG00000240842,0,0,0,0
ENSG00000240846,0,0,0,0
ENSG00000240847,0,0,0,0
ENSG00000240849,2598,2995,1579,1478
ENSG00000240853,0,0,0,0
ENSG00000240854,0,4,1,0
ENSG00000240857,336,378,391,417
ENSG00000240859,29,41,48,40
ENSG00000240861,0,0,0,0
ENSG00000240863,0,0,0,0
ENSG00000240864,0,0,0,0
ENSG00000240868,0,0,0,0
ENSG00000240869,0,0,0,0
ENSG00000240870,0,0,0,0
ENSG00000240871,0,0,0,0
ENSG00000240873,0,0,0,0
ENSG00000240874,0,0,0,0
ENSG00000240875,179,192,277,256
ENSG00000240877,2,4,4,5
ENSG00000240881,0,1,0,0
ENSG00000240882,0,0,1,0
ENSG00000240888,0,0,0,0
ENSG00000240889,10,26,41,27
ENSG00000240890,1,1,0,0
ENSG00000240891,43,57,19,16
ENSG00000240893,0,0,0,0
ENSG00000240895,0,0,0,0
ENSG00000240898,1,0,0,0
ENSG00000240902,0,0,0,0
ENSG00000240905,0,0,0,0
ENSG00000240912,0,0,0,0
ENSG00000240914,3,7,9,11
ENSG00000240915,0,0,1,0
ENSG00000240919,0,0,0,0
ENSG00000240922,0,1,0,0
ENSG00000240925,0,0,0,0
ENSG00000240927,0,0,0,0
ENSG00000240934,0,0,0,0
ENSG00000240935,0,0,0,0
ENSG00000240936,0,0,0,0
ENSG00000240940,0,0,0,0
ENSG00000240950,3,8,6,4
ENSG00000240951,0,0,0,0
ENSG00000240954,0,0,0,0
ENSG00000240959,0,0,0,0
ENSG00000240960,0,0,0,0
ENSG00000240961,0,0,0,0
ENSG00000240963,0,2,0,0
ENSG00000240964,3,1,2,2
ENSG00000240966,0,0,0,0
ENSG00000240970,0,1,0,0
ENSG00000240972,3039,3729,2543,2311
ENSG00000240973,0,0,0,0
ENSG00000240974,0,0,0,0
ENSG00000240975,0,0,1,0
ENSG00000240977,0,0,0,0
ENSG00000240980,1,0,0,0
ENSG00000240983,0,0,0,0
ENSG00000240990,5,3,7,6
ENSG00000240991,0,0,0,0
ENSG00000240992,0,0,0,0
ENSG00000240993,0,0,0,0
ENSG00000240995,0,0,0,0
ENSG00000240996,1,3,4,6
ENSG00000240997,0,0,0,0
ENSG00000241002,0,0,0,0
ENSG00000241003,0,1,0,0
ENSG00000241007,3,1,0,1
ENSG00000241008,0,1,0,0
ENSG00000241011,0,0,0,0
ENSG00000241014,3,0,3,1
ENSG00000241015,67,79,209,202
ENSG00000241018,0,0,0,0
ENSG00000241020,0,0,0,0
ENSG00000241022,0,0,0,0
ENSG00000241026,0,0,0,0
ENSG00000241030,1,0,4,1
ENSG00000241032,0,0,0,0
ENSG00000241035,0,1,0,0
ENSG00000241037,0,0,0,0
ENSG00000241042,0,0,0,0
ENSG00000241045,0,0,0,0
ENSG00000241048,0,0,0,0
ENSG00000241052,0,0,0,0
ENSG00000241054,0,0,0,0
ENSG00000241057,6,4,5,4
ENSG00000241058,77,104,160,169
ENSG00000241059,0,0,0,0
ENSG00000241061,11,13,6,17
ENSG00000241064,0,0,0,0
ENSG00000241067,0,0,0,0
ENSG00000241069,0,0,0,0
ENSG00000241073,0,0,0,0
ENSG00000241074,0,0,0,0
ENSG00000241081,3,8,4,2
ENSG00000241082,0,0,0,0
ENSG00000241084,0,0,0,0
ENSG00000241088,0,0,0,0
ENSG00000241095,8,9,8,6
ENSG00000241097,0,0,0,0
ENSG00000241098,0,0,0,0
ENSG00000241101,3,2,13,11
ENSG00000241102,0,0,0,0
ENSG00000241103,0,0,0,0
ENSG00000241104,0,0,0,0
ENSG00000241105,0,0,0,0
ENSG00000241106,0,0,1,0
ENSG00000241111,161,207,312,316
ENSG00000241112,0,1,3,0
ENSG00000241114,0,0,0,0
ENSG00000241119,1,0,0,0
ENSG00000241120,8,2,1,2
ENSG00000241123,0,0,0,0
ENSG00000241127,174,213,301,293
ENSG00000241128,0,0,0,0
ENSG00000241129,5,4,0,0
ENSG00000241130,0,0,0,0
ENSG00000241131,0,0,0,0
ENSG00000241134,0,0,0,0
ENSG00000241135,0,1,0,0
ENSG00000241136,0,0,0,0
ENSG00000241143,0,0,0,0
ENSG00000241144,0,0,0,0
ENSG00000241146,0,1,0,1
ENSG00000241149,0,0,0,0
ENSG00000241151,0,0,0,0
ENSG00000241152,0,0,0,0
ENSG00000241155,0,0,1,0
ENSG00000241156,0,0,0,0
ENSG00000241157,7,4,4,6
ENSG00000241158,1,0,0,0
ENSG00000241159,0,0,0,0
ENSG00000241162,0,0,0,0
